,intraday,overnight,monthly,seasonal,longterm,Original,Frequencies
20375,,0j,0j,0j,0j,,0.2325886690488105
20376,,0j,0j,0j,0j,,0.23260008444361044
20377,,0j,0j,0j,0j,,0.2326114998384104
20378,,0j,0j,0j,0j,,0.23262291523321033
20379,,0j,0j,0j,0j,,0.23263433062801026
20380,,0j,0j,0j,0j,,0.2326457460228102
20381,,0j,0j,0j,0j,,0.23265716141761014
20382,,0j,0j,0j,0j,,0.2326685768124101
20383,,0j,0j,0j,0j,,0.23267999220721003
20384,,0j,0j,0j,0j,,0.23269140760201
20385,,0j,0j,0j,0j,,0.23270282299680992
20386,,0j,0j,0j,0j,,0.23271423839160987
20387,,0j,0j,0j,0j,,0.2327256537864098
20388,,0j,0j,0j,0j,,0.23273706918120973
20389,,0j,0j,0j,0j,,0.2327484845760097
20390,,0j,0j,0j,0j,,0.23275989997080962
20391,,0j,0j,0j,0j,,0.23277131536560958
20392,,0j,0j,0j,0j,,0.2327827307604095
20393,,0j,0j,0j,0j,,0.23279414615520946
20394,,0j,0j,0j,0j,,0.2328055615500094
20395,,0j,0j,0j,0j,,0.23281697694480932
20396,,0j,0j,0j,0j,,0.23282839233960928
20397,,0j,0j,0j,0j,,0.2328398077344092
20398,,0j,0j,0j,0j,,0.23285122312920917
20399,,0j,0j,0j,0j,,0.2328626385240091
20400,,0j,0j,0j,0j,,0.23287405391880905
20401,,0j,0j,0j,0j,,0.23288546931360898
20402,,0j,0j,0j,0j,,0.2328968847084089
20403,,0j,0j,0j,0j,,0.23290830010320887
20404,,0j,0j,0j,0j,,0.2329197154980088
20405,,0j,0j,0j,0j,,0.23293113089280876
20406,,0j,0j,0j,0j,,0.2329425462876087
20407,,0j,0j,0j,0j,,0.23295396168240864
20408,,0j,0j,0j,0j,,0.23296537707720857
20409,,0j,0j,0j,0j,,0.2329767924720085
20410,,0j,0j,0j,0j,,0.23298820786680846
20411,,0j,0j,0j,0j,,0.2329996232616084
20412,,0j,0j,0j,0j,,0.23301103865640835
20413,,0j,0j,0j,0j,,0.23302245405120828
20414,,0j,0j,0j,0j,,0.23303386944600823
20415,,0j,0j,0j,0j,,0.23304528484080816
20416,,0j,0j,0j,0j,,0.23305670023560812
20417,,0j,0j,0j,0j,,0.23306811563040805
20418,,0j,0j,0j,0j,,0.23307953102520798
20419,,0j,0j,0j,0j,,0.23309094642000794
20420,,0j,0j,0j,0j,,0.23310236181480787
20421,,0j,0j,0j,0j,,0.23311377720960783
20422,,0j,0j,0j,0j,,0.23312519260440775
20423,,0j,0j,0j,0j,,0.2331366079992077
20424,,0j,0j,0j,0j,,0.23314802339400764
20425,,0j,0j,0j,0j,,0.23315943878880757
20426,,0j,0j,0j,0j,,0.23317085418360753
20427,,0j,0j,0j,0j,,0.23318226957840746
20428,,0j,0j,0j,0j,,0.23319368497320742
20429,,0j,0j,0j,0j,,0.23320510036800735
20430,,0j,0j,0j,0j,,0.2332165157628073
20431,,0j,0j,0j,0j,,0.23322793115760723
20432,,0j,0j,0j,0j,,0.23323934655240716
20433,,0j,0j,0j,0j,,0.23325076194720712
20434,,0j,0j,0j,0j,,0.23326217734200705
20435,,0j,0j,0j,0j,,0.233273592736807
20436,,0j,0j,0j,0j,,0.23328500813160694
20437,,0j,0j,0j,0j,,0.2332964235264069
20438,,0j,0j,0j,0j,,0.23330783892120682
20439,,0j,0j,0j,0j,,0.23331925431600675
20440,,0j,0j,0j,0j,,0.2333306697108067
20441,,0j,0j,0j,0j,,0.23334208510560664
20442,,0j,0j,0j,0j,,0.2333535005004066
20443,,0j,0j,0j,0j,,0.23336491589520653
20444,,0j,0j,0j,0j,,0.23337633129000648
20445,,0j,0j,0j,0j,,0.2333877466848064
20446,,0j,0j,0j,0j,,0.23339916207960637
20447,,0j,0j,0j,0j,,0.2334105774744063
20448,,0j,0j,0j,0j,,0.23342199286920623
20449,,0j,0j,0j,0j,,0.2334334082640062
20450,,0j,0j,0j,0j,,0.23344482365880612
20451,,0j,0j,0j,0j,,0.23345623905360607
20452,,0j,0j,0j,0j,,0.233467654448406
20453,,0j,0j,0j,0j,,0.23347906984320596
20454,,0j,0j,0j,0j,,0.2334904852380059
20455,,0j,0j,0j,0j,,0.23350190063280582
20456,,0j,0j,0j,0j,,0.23351331602760578
20457,,0j,0j,0j,0j,,0.2335247314224057
20458,,0j,0j,0j,0j,,0.23353614681720566
20459,,0j,0j,0j,0j,,0.2335475622120056
20460,,0j,0j,0j,0j,,0.23355897760680555
20461,,0j,0j,0j,0j,,0.23357039300160548
20462,,0j,0j,0j,0j,,0.2335818083964054
20463,,0j,0j,0j,0j,,0.23359322379120537
20464,,0j,0j,0j,0j,,0.2336046391860053
20465,,0j,0j,0j,0j,,0.23361605458080525
20466,,0j,0j,0j,0j,,0.23362746997560518
20467,,0j,0j,0j,0j,,0.23363888537040514
20468,,0j,0j,0j,0j,,0.23365030076520507
20469,,0j,0j,0j,0j,,0.233661716160005
20470,,0j,0j,0j,0j,,0.23367313155480496
20471,,0j,0j,0j,0j,,0.2336845469496049
20472,,0j,0j,0j,0j,,0.23369596234440485
20473,,0j,0j,0j,0j,,0.23370737773920477
20474,,0j,0j,0j,0j,,0.23371879313400473
20475,,0j,0j,0j,0j,,0.23373020852880466
20476,,0j,0j,0j,0j,,0.23374162392360462
20477,,0j,0j,0j,0j,,0.23375303931840455
20478,,0j,0j,0j,0j,,0.23376445471320448
20479,,0j,0j,0j,0j,,0.23377587010800444
20480,,0j,0j,0j,0j,,0.23378728550280437
20481,,0j,0j,0j,0j,,0.23379870089760432
20482,,0j,0j,0j,0j,,0.23381011629240425
20483,,0j,0j,0j,0j,,0.2338215316872042
20484,,0j,0j,0j,0j,,0.23383294708200414
20485,,0j,0j,0j,0j,,0.23384436247680407
20486,,0j,0j,0j,0j,,0.23385577787160403
20487,,0j,0j,0j,0j,,0.23386719326640396
20488,,0j,0j,0j,0j,,0.2338786086612039
20489,,0j,0j,0j,0j,,0.23389002405600384
20490,,0j,0j,0j,0j,,0.2339014394508038
20491,,0j,0j,0j,0j,,0.23391285484560373
20492,,0j,0j,0j,0j,,0.23392427024040366
20493,,0j,0j,0j,0j,,0.23393568563520362
20494,,0j,0j,0j,0j,,0.23394710103000355
20495,,0j,0j,0j,0j,,0.2339585164248035
20496,,0j,0j,0j,0j,,0.23396993181960343
20497,,0j,0j,0j,0j,,0.2339813472144034
20498,,0j,0j,0j,0j,,0.23399276260920332
20499,,0j,0j,0j,0j,,0.23400417800400325
20500,,0j,0j,0j,0j,,0.2340155933988032
20501,,0j,0j,0j,0j,,0.23402700879360314
20502,,0j,0j,0j,0j,,0.2340384241884031
20503,,0j,0j,0j,0j,,0.23404983958320302
20504,,0j,0j,0j,0j,,0.23406125497800298
20505,,0j,0j,0j,0j,,0.2340726703728029
20506,,0j,0j,0j,0j,,0.23408408576760287
20507,,0j,0j,0j,0j,,0.2340955011624028
20508,,0j,0j,0j,0j,,0.23410691655720273
20509,,0j,0j,0j,0j,,0.23411833195200268
20510,,0j,0j,0j,0j,,0.2341297473468026
20511,,0j,0j,0j,0j,,0.23414116274160257
20512,,0j,0j,0j,0j,,0.2341525781364025
20513,,0j,0j,0j,0j,,0.23416399353120246
20514,,0j,0j,0j,0j,,0.2341754089260024
20515,,0j,0j,0j,0j,,0.23418682432080232
20516,,0j,0j,0j,0j,,0.23419823971560227
20517,,0j,0j,0j,0j,,0.2342096551104022
20518,,0j,0j,0j,0j,,0.23422107050520216
20519,,0j,0j,0j,0j,,0.2342324859000021
20520,,0j,0j,0j,0j,,0.23424390129480205
20521,,0j,0j,0j,0j,,0.23425531668960198
20522,,0j,0j,0j,0j,,0.2342667320844019
20523,,0j,0j,0j,0j,,0.23427814747920186
20524,,0j,0j,0j,0j,,0.2342895628740018
20525,,0j,0j,0j,0j,,0.23430097826880175
20526,,0j,0j,0j,0j,,0.23431239366360168
20527,,0j,0j,0j,0j,,0.23432380905840164
20528,,0j,0j,0j,0j,,0.23433522445320157
20529,,0j,0j,0j,0j,,0.2343466398480015
20530,,0j,0j,0j,0j,,0.23435805524280146
20531,,0j,0j,0j,0j,,0.23436947063760138
20532,,0j,0j,0j,0j,,0.23438088603240134
20533,,0j,0j,0j,0j,,0.23439230142720127
20534,,0j,0j,0j,0j,,0.23440371682200123
20535,,0j,0j,0j,0j,,0.23441513221680116
20536,,0j,0j,0j,0j,,0.23442654761160112
20537,,0j,0j,0j,0j,,0.23443796300640105
20538,,0j,0j,0j,0j,,0.23444937840120098
20539,,0j,0j,0j,0j,,0.23446079379600093
20540,,0j,0j,0j,0j,,0.23447220919080086
20541,,0j,0j,0j,0j,,0.23448362458560082
20542,,0j,0j,0j,0j,,0.23449503998040075
20543,,0j,0j,0j,0j,,0.2345064553752007
20544,,0j,0j,0j,0j,,0.23451787077000064
20545,,0j,0j,0j,0j,,0.23452928616480057
20546,,0j,0j,0j,0j,,0.23454070155960052
20547,,0j,0j,0j,0j,,0.23455211695440045
20548,,0j,0j,0j,0j,,0.2345635323492004
20549,,0j,0j,0j,0j,,0.23457494774400034
20550,,0j,0j,0j,0j,,0.2345863631388003
20551,,0j,0j,0j,0j,,0.23459777853360023
20552,,0j,0j,0j,0j,,0.23460919392840016
20553,,0j,0j,0j,0j,,0.2346206093232001
20554,,0j,0j,0j,0j,,0.23463202471800004
20555,,0j,0j,0j,0j,,0.2346434401128
20556,,0j,0j,0j,0j,,0.23465485550759993
20557,,0j,0j,0j,0j,,0.2346662709023999
20558,,0j,0j,0j,0j,,0.23467768629719982
20559,,0j,0j,0j,0j,,0.23468910169199975
20560,,0j,0j,0j,0j,,0.2347005170867997
20561,,0j,0j,0j,0j,,0.23471193248159963
20562,,0j,0j,0j,0j,,0.2347233478763996
20563,,0j,0j,0j,0j,,0.23473476327119952
20564,,0j,0j,0j,0j,,0.23474617866599948
20565,,0j,0j,0j,0j,,0.2347575940607994
20566,,0j,0j,0j,0j,,0.23476900945559936
20567,,0j,0j,0j,0j,,0.2347804248503993
20568,,0j,0j,0j,0j,,0.23479184024519922
20569,,0j,0j,0j,0j,,0.23480325563999918
20570,,0j,0j,0j,0j,,0.2348146710347991
20571,,0j,0j,0j,0j,,0.23482608642959907
20572,,0j,0j,0j,0j,,0.234837501824399
20573,,0j,0j,0j,0j,,0.23484891721919895
20574,,0j,0j,0j,0j,,0.23486033261399888
20575,,0j,0j,0j,0j,,0.23487174800879881
20576,,0j,0j,0j,0j,,0.23488316340359877
20577,,0j,0j,0j,0j,,0.2348945787983987
20578,,0j,0j,0j,0j,,0.23490599419319866
20579,,0j,0j,0j,0j,,0.2349174095879986
20580,,0j,0j,0j,0j,,0.23492882498279855
20581,,0j,0j,0j,0j,,0.23494024037759847
20582,,0j,0j,0j,0j,,0.2349516557723984
20583,,0j,0j,0j,0j,,0.23496307116719836
20584,,0j,0j,0j,0j,,0.2349744865619983
20585,,0j,0j,0j,0j,,0.23498590195679825
20586,,0j,0j,0j,0j,,0.23499731735159818
20587,,0j,0j,0j,0j,,0.23500873274639814
20588,,0j,0j,0j,0j,,0.23502014814119807
20589,,0j,0j,0j,0j,,0.235031563535998
20590,,0j,0j,0j,0j,,0.23504297893079795
20591,,0j,0j,0j,0j,,0.23505439432559788
20592,,0j,0j,0j,0j,,0.23506580972039784
20593,,0j,0j,0j,0j,,0.23507722511519777
20594,,0j,0j,0j,0j,,0.23508864050999773
20595,,0j,0j,0j,0j,,0.23510005590479766
20596,,0j,0j,0j,0j,,0.2351114712995976
20597,,0j,0j,0j,0j,,0.23512288669439754
20598,,0j,0j,0j,0j,,0.23513430208919747
20599,,0j,0j,0j,0j,,0.23514571748399743
20600,,0j,0j,0j,0j,,0.23515713287879736
20601,,0j,0j,0j,0j,,0.23516854827359732
20602,,0j,0j,0j,0j,,0.23517996366839725
20603,,0j,0j,0j,0j,,0.2351913790631972
20604,,0j,0j,0j,0j,,0.23520279445799713
20605,,0j,0j,0j,0j,,0.23521420985279706
20606,,0j,0j,0j,0j,,0.23522562524759702
20607,,0j,0j,0j,0j,,0.23523704064239695
20608,,0j,0j,0j,0j,,0.2352484560371969
20609,,0j,0j,0j,0j,,0.23525987143199684
20610,,0j,0j,0j,0j,,0.2352712868267968
20611,,0j,0j,0j,0j,,0.23528270222159672
20612,,0j,0j,0j,0j,,0.23529411761639665
20613,,0j,0j,0j,0j,,0.2353055330111966
20614,,0j,0j,0j,0j,,0.23531694840599654
20615,,0j,0j,0j,0j,,0.2353283638007965
20616,,0j,0j,0j,0j,,0.23533977919559643
20617,,0j,0j,0j,0j,,0.23535119459039638
20618,,0j,0j,0j,0j,,0.2353626099851963
20619,,0j,0j,0j,0j,,0.23537402537999624
20620,,0j,0j,0j,0j,,0.2353854407747962
20621,,0j,0j,0j,0j,,0.23539685616959613
20622,,0j,0j,0j,0j,,0.2354082715643961
20623,,0j,0j,0j,0j,,0.23541968695919602
20624,,0j,0j,0j,0j,,0.23543110235399597
20625,,0j,0j,0j,0j,,0.2354425177487959
20626,,0j,0j,0j,0j,,0.23545393314359586
20627,,0j,0j,0j,0j,,0.2354653485383958
20628,,0j,0j,0j,0j,,0.23547676393319572
20629,,0j,0j,0j,0j,,0.23548817932799568
20630,,0j,0j,0j,0j,,0.2354995947227956
20631,,0j,0j,0j,0j,,0.23551101011759557
20632,,0j,0j,0j,0j,,0.2355224255123955
20633,,0j,0j,0j,0j,,0.23553384090719545
20634,,0j,0j,0j,0j,,0.23554525630199538
20635,,0j,0j,0j,0j,,0.2355566716967953
20636,,0j,0j,0j,0j,,0.23556808709159527
20637,,0j,0j,0j,0j,,0.2355795024863952
20638,,0j,0j,0j,0j,,0.23559091788119516
20639,,0j,0j,0j,0j,,0.23560233327599509
20640,,0j,0j,0j,0j,,0.23561374867079504
20641,,0j,0j,0j,0j,,0.23562516406559497
20642,,0j,0j,0j,0j,,0.2356365794603949
20643,,0j,0j,0j,0j,,0.23564799485519486
20644,,0j,0j,0j,0j,,0.2356594102499948
20645,,0j,0j,0j,0j,,0.23567082564479475
20646,,0j,0j,0j,0j,,0.23568224103959468
20647,,0j,0j,0j,0j,,0.23569365643439463
20648,,0j,0j,0j,0j,,0.23570507182919456
20649,,0j,0j,0j,0j,,0.2357164872239945
20650,,0j,0j,0j,0j,,0.23572790261879445
20651,,0j,0j,0j,0j,,0.23573931801359438
20652,,0j,0j,0j,0j,,0.23575073340839434
20653,,0j,0j,0j,0j,,0.23576214880319427
20654,,0j,0j,0j,0j,,0.23577356419799422
20655,,0j,0j,0j,0j,,0.23578497959279415
20656,,0j,0j,0j,0j,,0.2357963949875941
20657,,0j,0j,0j,0j,,0.23580781038239404
20658,,0j,0j,0j,0j,,0.23581922577719397
20659,,0j,0j,0j,0j,,0.23583064117199393
20660,,0j,0j,0j,0j,,0.23584205656679386
20661,,0j,0j,0j,0j,,0.2358534719615938
20662,,0j,0j,0j,0j,,0.23586488735639374
20663,,0j,0j,0j,0j,,0.2358763027511937
20664,,0j,0j,0j,0j,,0.23588771814599363
20665,,0j,0j,0j,0j,,0.23589913354079356
20666,,0j,0j,0j,0j,,0.23591054893559352
20667,,0j,0j,0j,0j,,0.23592196433039345
20668,,0j,0j,0j,0j,,0.2359333797251934
20669,,0j,0j,0j,0j,,0.23594479511999333
20670,,0j,0j,0j,0j,,0.2359562105147933
20671,,0j,0j,0j,0j,,0.23596762590959322
20672,,0j,0j,0j,0j,,0.23597904130439315
20673,,0j,0j,0j,0j,,0.2359904566991931
20674,,0j,0j,0j,0j,,0.23600187209399304
20675,,0j,0j,0j,0j,,0.236013287488793
20676,,0j,0j,0j,0j,,0.23602470288359292
20677,,0j,0j,0j,0j,,0.23603611827839288
20678,,0j,0j,0j,0j,,0.2360475336731928
20679,,0j,0j,0j,0j,,0.23605894906799274
20680,,0j,0j,0j,0j,,0.2360703644627927
20681,,0j,0j,0j,0j,,0.23608177985759263
20682,,0j,0j,0j,0j,,0.23609319525239258
20683,,0j,0j,0j,0j,,0.23610461064719251
20684,,0j,0j,0j,0j,,0.23611602604199247
20685,,0j,0j,0j,0j,,0.2361274414367924
20686,,0j,0j,0j,0j,,0.23613885683159236
20687,,0j,0j,0j,0j,,0.2361502722263923
20688,,0j,0j,0j,0j,,0.23616168762119222
20689,,0j,0j,0j,0j,,0.23617310301599218
20690,,0j,0j,0j,0j,,0.2361845184107921
20691,,0j,0j,0j,0j,,0.23619593380559206
20692,,0j,0j,0j,0j,,0.236207349200392
20693,,0j,0j,0j,0j,,0.23621876459519195
20694,,0j,0j,0j,0j,,0.23623017998999188
20695,,0j,0j,0j,0j,,0.2362415953847918
20696,,0j,0j,0j,0j,,0.23625301077959177
20697,,0j,0j,0j,0j,,0.2362644261743917
20698,,0j,0j,0j,0j,,0.23627584156919165
20699,,0j,0j,0j,0j,,0.23628725696399158
20700,,0j,0j,0j,0j,,0.23629867235879154
20701,,0j,0j,0j,0j,,0.23631008775359147
20702,,0j,0j,0j,0j,,0.2363215031483914
20703,,0j,0j,0j,0j,,0.23633291854319136
20704,,0j,0j,0j,0j,,0.23634433393799129
20705,,0j,0j,0j,0j,,0.23635574933279124
20706,,0j,0j,0j,0j,,0.23636716472759117
20707,,0j,0j,0j,0j,,0.23637858012239113
20708,,0j,0j,0j,0j,,0.23638999551719106
20709,,0j,0j,0j,0j,,0.23640141091199102
20710,,0j,0j,0j,0j,,0.23641282630679095
20711,,0j,0j,0j,0j,,0.23642424170159088
20712,,0j,0j,0j,0j,,0.23643565709639083
20713,,0j,0j,0j,0j,,0.23644707249119076
20714,,0j,0j,0j,0j,,0.23645848788599072
20715,,0j,0j,0j,0j,,0.23646990328079065
20716,,0j,0j,0j,0j,,0.2364813186755906
20717,,0j,0j,0j,0j,,0.23649273407039054
20718,,0j,0j,0j,0j,,0.23650414946519047
20719,,0j,0j,0j,0j,,0.23651556485999042
20720,,0j,0j,0j,0j,,0.23652698025479035
20721,,0j,0j,0j,0j,,0.2365383956495903
20722,,0j,0j,0j,0j,,0.23654981104439024
20723,,0j,0j,0j,0j,,0.2365612264391902
20724,,0j,0j,0j,0j,,0.23657264183399013
20725,,0j,0j,0j,0j,,0.23658405722879006
20726,,0j,0j,0j,0j,,0.23659547262359001
20727,,0j,0j,0j,0j,,0.23660688801838994
20728,,0j,0j,0j,0j,,0.2366183034131899
20729,,0j,0j,0j,0j,,0.23662971880798983
20730,,0j,0j,0j,0j,,0.2366411342027898
20731,,0j,0j,0j,0j,,0.23665254959758972
20732,,0j,0j,0j,0j,,0.23666396499238965
20733,,0j,0j,0j,0j,,0.2366753803871896
20734,,0j,0j,0j,0j,,0.23668679578198953
20735,,0j,0j,0j,0j,,0.2366982111767895
20736,,0j,0j,0j,0j,,0.23670962657158942
20737,,0j,0j,0j,0j,,0.23672104196638938
20738,,0j,0j,0j,0j,,0.2367324573611893
20739,,0j,0j,0j,0j,,0.23674387275598927
20740,,0j,0j,0j,0j,,0.2367552881507892
20741,,0j,0j,0j,0j,,0.23676670354558912
20742,,0j,0j,0j,0j,,0.23677811894038908
20743,,0j,0j,0j,0j,,0.236789534335189
20744,,0j,0j,0j,0j,,0.23680094972998897
20745,,0j,0j,0j,0j,,0.2368123651247889
20746,,0j,0j,0j,0j,,0.23682378051958886
20747,,0j,0j,0j,0j,,0.23683519591438879
20748,,0j,0j,0j,0j,,0.23684661130918871
20749,,0j,0j,0j,0j,,0.23685802670398867
20750,,0j,0j,0j,0j,,0.2368694420987886
20751,,0j,0j,0j,0j,,0.23688085749358856
20752,,0j,0j,0j,0j,,0.2368922728883885
20753,,0j,0j,0j,0j,,0.23690368828318845
20754,,0j,0j,0j,0j,,0.23691510367798838
20755,,0j,0j,0j,0j,,0.2369265190727883
20756,,0j,0j,0j,0j,,0.23693793446758826
20757,,0j,0j,0j,0j,,0.2369493498623882
20758,,0j,0j,0j,0j,,0.23696076525718815
20759,,0j,0j,0j,0j,,0.23697218065198808
20760,,0j,0j,0j,0j,,0.23698359604678804
20761,,0j,0j,0j,0j,,0.23699501144158797
20762,,0j,0j,0j,0j,,0.2370064268363879
20763,,0j,0j,0j,0j,,0.23701784223118785
20764,,0j,0j,0j,0j,,0.23702925762598778
20765,,0j,0j,0j,0j,,0.23704067302078774
20766,,0j,0j,0j,0j,,0.23705208841558767
20767,,0j,0j,0j,0j,,0.23706350381038763
20768,,0j,0j,0j,0j,,0.23707491920518756
20769,,0j,0j,0j,0j,,0.2370863345999875
20770,,0j,0j,0j,0j,,0.23709774999478744
20771,,0j,0j,0j,0j,,0.23710916538958737
20772,,0j,0j,0j,0j,,0.23712058078438733
20773,,0j,0j,0j,0j,,0.23713199617918726
20774,,0j,0j,0j,0j,,0.23714341157398722
20775,,0j,0j,0j,0j,,0.23715482696878715
20776,,0j,0j,0j,0j,,0.2371662423635871
20777,,0j,0j,0j,0j,,0.23717765775838703
20778,,0j,0j,0j,0j,,0.23718907315318696
20779,,0j,0j,0j,0j,,0.23720048854798692
20780,,0j,0j,0j,0j,,0.23721190394278685
20781,,0j,0j,0j,0j,,0.2372233193375868
20782,,0j,0j,0j,0j,,0.23723473473238674
20783,,0j,0j,0j,0j,,0.2372461501271867
20784,,0j,0j,0j,0j,,0.23725756552198662
20785,,0j,0j,0j,0j,,0.23726898091678655
20786,,0j,0j,0j,0j,,0.2372803963115865
20787,,0j,0j,0j,0j,,0.23729181170638644
20788,,0j,0j,0j,0j,,0.2373032271011864
20789,,0j,0j,0j,0j,,0.23731464249598633
20790,,0j,0j,0j,0j,,0.23732605789078628
20791,,0j,0j,0j,0j,,0.23733747328558621
20792,,0j,0j,0j,0j,,0.23734888868038614
20793,,0j,0j,0j,0j,,0.2373603040751861
20794,,0j,0j,0j,0j,,0.23737171946998603
20795,,0j,0j,0j,0j,,0.237383134864786
20796,,0j,0j,0j,0j,,0.23739455025958592
20797,,0j,0j,0j,0j,,0.23740596565438588
20798,,0j,0j,0j,0j,,0.2374173810491858
20799,,0j,0j,0j,0j,,0.23742879644398576
20800,,0j,0j,0j,0j,,0.2374402118387857
20801,,0j,0j,0j,0j,,0.23745162723358562
20802,,0j,0j,0j,0j,,0.23746304262838558
20803,,0j,0j,0j,0j,,0.2374744580231855
20804,,0j,0j,0j,0j,,0.23748587341798547
20805,,0j,0j,0j,0j,,0.2374972888127854
20806,,0j,0j,0j,0j,,0.23750870420758535
20807,,0j,0j,0j,0j,,0.23752011960238528
20808,,0j,0j,0j,0j,,0.2375315349971852
20809,,0j,0j,0j,0j,,0.23754295039198517
20810,,0j,0j,0j,0j,,0.2375543657867851
20811,,0j,0j,0j,0j,,0.23756578118158506
20812,,0j,0j,0j,0j,,0.23757719657638499
20813,,0j,0j,0j,0j,,0.23758861197118494
20814,,0j,0j,0j,0j,,0.23760002736598487
20815,,0j,0j,0j,0j,,0.2376114427607848
20816,,0j,0j,0j,0j,,0.23762285815558476
20817,,0j,0j,0j,0j,,0.2376342735503847
20818,,0j,0j,0j,0j,,0.23764568894518465
20819,,0j,0j,0j,0j,,0.23765710433998458
20820,,0j,0j,0j,0j,,0.23766851973478453
20821,,0j,0j,0j,0j,,0.23767993512958446
20822,,0j,0j,0j,0j,,0.2376913505243844
20823,,0j,0j,0j,0j,,0.23770276591918435
20824,,0j,0j,0j,0j,,0.23771418131398428
20825,,0j,0j,0j,0j,,0.23772559670878424
20826,,0j,0j,0j,0j,,0.23773701210358417
20827,,0j,0j,0j,0j,,0.23774842749838412
20828,,0j,0j,0j,0j,,0.23775984289318405
20829,,0j,0j,0j,0j,,0.237771258287984
20830,,0j,0j,0j,0j,,0.23778267368278394
20831,,0j,0j,0j,0j,,0.23779408907758387
20832,,0j,0j,0j,0j,,0.23780550447238383
20833,,0j,0j,0j,0j,,0.23781691986718376
20834,,0j,0j,0j,0j,,0.23782833526198371
20835,,0j,0j,0j,0j,,0.23783975065678364
20836,,0j,0j,0j,0j,,0.2378511660515836
20837,,0j,0j,0j,0j,,0.23786258144638353
20838,,0j,0j,0j,0j,,0.23787399684118346
20839,,0j,0j,0j,0j,,0.23788541223598342
20840,,0j,0j,0j,0j,,0.23789682763078335
20841,,0j,0j,0j,0j,,0.2379082430255833
20842,,0j,0j,0j,0j,,0.23791965842038323
20843,,0j,0j,0j,0j,,0.2379310738151832
20844,,0j,0j,0j,0j,,0.23794248920998312
20845,,0j,0j,0j,0j,,0.23795390460478305
20846,,0j,0j,0j,0j,,0.237965319999583
20847,,0j,0j,0j,0j,,0.23797673539438294
20848,,0j,0j,0j,0j,,0.2379881507891829
20849,,0j,0j,0j,0j,,0.23799956618398282
20850,,0j,0j,0j,0j,,0.23801098157878278
20851,,0j,0j,0j,0j,,0.2380223969735827
20852,,0j,0j,0j,0j,,0.23803381236838264
20853,,0j,0j,0j,0j,,0.2380452277631826
20854,,0j,0j,0j,0j,,0.23805664315798253
20855,,0j,0j,0j,0j,,0.23806805855278249
20856,,0j,0j,0j,0j,,0.23807947394758242
20857,,0j,0j,0j,0j,,0.23809088934238237
20858,,0j,0j,0j,0j,,0.2381023047371823
20859,,0j,0j,0j,0j,,0.23811372013198226
20860,,0j,0j,0j,0j,,0.2381251355267822
20861,,0j,0j,0j,0j,,0.23813655092158212
20862,,0j,0j,0j,0j,,0.23814796631638208
20863,,0j,0j,0j,0j,,0.238159381711182
20864,,0j,0j,0j,0j,,0.23817079710598196
20865,,0j,0j,0j,0j,,0.2381822125007819
20866,,0j,0j,0j,0j,,0.23819362789558185
20867,,0j,0j,0j,0j,,0.23820504329038178
20868,,0j,0j,0j,0j,,0.2382164586851817
20869,,0j,0j,0j,0j,,0.23822787407998167
20870,,0j,0j,0j,0j,,0.2382392894747816
20871,,0j,0j,0j,0j,,0.23825070486958155
20872,,0j,0j,0j,0j,,0.23826212026438148
20873,,0j,0j,0j,0j,,0.23827353565918144
20874,,0j,0j,0j,0j,,0.23828495105398137
20875,,0j,0j,0j,0j,,0.2382963664487813
20876,,0j,0j,0j,0j,,0.23830778184358126
20877,,0j,0j,0j,0j,,0.2383191972383812
20878,,0j,0j,0j,0j,,0.23833061263318114
20879,,0j,0j,0j,0j,,0.23834202802798107
20880,,0j,0j,0j,0j,,0.23835344342278103
20881,,0j,0j,0j,0j,,0.23836485881758096
20882,,0j,0j,0j,0j,,0.2383762742123809
20883,,0j,0j,0j,0j,,0.23838768960718085
20884,,0j,0j,0j,0j,,0.23839910500198078
20885,,0j,0j,0j,0j,,0.23841052039678073
20886,,0j,0j,0j,0j,,0.23842193579158066
20887,,0j,0j,0j,0j,,0.23843335118638062
20888,,0j,0j,0j,0j,,0.23844476658118055
20889,,0j,0j,0j,0j,,0.2384561819759805
20890,,0j,0j,0j,0j,,0.23846759737078044
20891,,0j,0j,0j,0j,,0.23847901276558037
20892,,0j,0j,0j,0j,,0.23849042816038032
20893,,0j,0j,0j,0j,,0.23850184355518025
20894,,0j,0j,0j,0j,,0.2385132589499802
20895,,0j,0j,0j,0j,,0.23852467434478014
20896,,0j,0j,0j,0j,,0.2385360897395801
20897,,0j,0j,0j,0j,,0.23854750513438003
20898,,0j,0j,0j,0j,,0.23855892052917996
20899,,0j,0j,0j,0j,,0.23857033592397991
20900,,0j,0j,0j,0j,,0.23858175131877984
20901,,0j,0j,0j,0j,,0.2385931667135798
20902,,0j,0j,0j,0j,,0.23860458210837973
20903,,0j,0j,0j,0j,,0.2386159975031797
20904,,0j,0j,0j,0j,,0.23862741289797962
20905,,0j,0j,0j,0j,,0.23863882829277955
20906,,0j,0j,0j,0j,,0.2386502436875795
20907,,0j,0j,0j,0j,,0.23866165908237943
20908,,0j,0j,0j,0j,,0.2386730744771794
20909,,0j,0j,0j,0j,,0.23868448987197932
20910,,0j,0j,0j,0j,,0.23869590526677928
20911,,0j,0j,0j,0j,,0.2387073206615792
